usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
2.542929363393295,2.542929363393295,3.134671226144075,-0.2009826202099547,3.451630177515317,-1.3064838282335332,0.037542831779304925
2.8801150378870024,2.8801150378870024,3.0216391773136535,-0.2009826202099547,3.451630177515317,-0.9648186635234283,0.037542831779304925
2.510232570715117,2.510232570715117,3.057809432939388,-0.2009826202099547,3.451630177515317,-1.2731506414325455,0.037542831779304925
2.7656762635133805,2.7656762635133805,3.0532881509861713,-0.2009826202099547,3.451630177515317,-1.0664848832664346,0.037542831779304925
2.710500425868956,2.710500425868956,3.093979688565123,-0.2009826202099547,3.451630177515317,-1.1381512348885534,0.037542831779304925
2.82902629932735,2.82902629932735,3.1889266095826767,-0.2009826202099547,3.451630177515317,-1.1181513228079643,0.037542831779304925
2.7901988580220145,2.7901988580220145,3.057809432939388,-0.2009826202099547,3.451630177515317,-1.0514849492059908,0.037542831779304925
2.5204503184270477,2.5204503184270477,3.09850097051834,-0.2009826202099547,3.451630177515317,-1.2964838721932368,0.037542831779304925
2.882158587429389,2.882158587429389,3.1256286622376415,-0.2009826202099547,3.451630177515317,-1.0348183558054997,0.037542831779304925
2.1975694907300425,2.1975694907300425,3.17084148176981,-0.2009826202099547,1.412129065213841,-1.6864821577647693,0.037542831779304925
2.0320419777967675,2.0320419777967675,3.09850097051834,-0.2009826202099547,1.412129065213841,-1.8164815862886141,0.037542831779304925
1.8685580144058784,1.8685580144058784,3.09850097051834,-0.2009826202099547,1.412129065213841,-2.03981393785522,0.037542831779304925
1.9073854557112149,1.9073854557112149,2.9899902036411348,-0.2009826202099547,1.412129065213841,-1.869814685170191,0.037542831779304925
0.7282573697544297,0.7282573697544297,1.1950412682140379,-0.2009826202099547,1.412129065213841,-1.3881501358959467,0.037542831779304925
-0.08303179857285571,-0.08303179857285571,0.23200821217884462,-0.2009826202099547,-0.6273720470876352,-1.1948176524502303,0.037542831779304925
0.5749911540754714,0.5749911540754714,1.5929140800971224,-0.2009826202099547,1.412129065213841,-2.5664782893107936,0.037542831779304925
-0.4570013648295138,-0.4570013648295138,-0.057353832827034955,-0.2009826202099547,-0.6273720470876352,-2.0464805752154143,0.037542831779304925
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7635337961874302,-0.7635337961874302,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7635337961874302,-0.7635337961874302,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7430983007635692,-0.7430983007635692,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7492289493907275,-0.7492289493907275,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7676208952722026,-0.7676208952722026,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7676208952722026,-0.7676208952722026,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7676208952722026,-0.7676208952722026,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7655773457298164,-0.7655773457298164,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7676208952722026,-0.7676208952722026,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7696644448145886,-0.7696644448145886,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7635337961874302,-0.7635337961874302,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7676208952722026,-0.7676208952722026,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
-0.7717079943569748,-0.7717079943569748,-0.5185245920551557,-0.2009826202099547,-0.6273720470876352,0.4201752480575279,0.037542831779304925
