datetime,사용량 (kWh),최대수요 (kW),무효전력 (kVarh)_지상,무효전력 (kVarh)_진상,CO2 (tCO2),역률 (%)_지상,역률 (%)_진상
2025-04-11 09:00:00,18.08,72.32,3.74,0.0,0.01,97.93,100.0
2025-04-11 09:15:00,19.04,76.16,3.54,0.0,0.01,98.32,100.0
2025-04-11 09:30:00,20.08,80.32,3.26,0.0,0.01,98.71,100.0
2025-04-11 09:45:00,21.08,84.32,4.4,0.0,0.01,97.89,100.0
2025-04-11 10:00:00,24.3,97.2,5.24,0.0,0.01,97.75,100.0
2025-04-11 10:15:00,25.02,100.08,5.12,0.0,0.01,97.97,100.0
2025-04-11 10:30:00,23.96,95.84,5.36,0.0,0.01,97.59,100.0
2025-04-11 10:45:00,24.1,96.4,5.24,0.0,0.01,97.72,100.0
2025-04-11 11:00:00,24.54,98.16,5.24,0.0,0.01,97.8,100.0
2025-04-11 11:15:00,24.34,97.36,5.52,0.0,0.01,97.52,100.0
2025-04-11 11:30:00,24.38,97.52,6.04,0.0,0.01,97.07,100.0
2025-04-11 11:45:00,24.06,96.24,6.04,0.0,0.01,96.99,100.0
2025-04-11 12:00:00,20.86,83.44,5.02,0.0,0.01,97.22,100.0
2025-04-11 12:15:00,6.5,26.0,0.54,0.0,0.0,99.66,100.0
2025-04-11 12:30:00,5.14,20.56,0.0,0.0,0.0,100.0,100.0
2025-04-11 12:45:00,5.56,22.24,0.0,0.0,0.0,100.0,100.0
2025-04-11 13:00:00,6.02,24.08,0.28,0.0,0.0,99.89,100.0
2025-04-11 13:15:00,22.44,89.76,5.68,0.0,0.01,96.94,100.0
2025-04-11 13:30:00,22.24,88.96,5.4,0.0,0.01,97.18,100.0
2025-04-11 13:45:00,17.8,71.2,3.98,0.0,0.01,97.59,100.0
2025-04-11 14:00:00,16.62,66.48,3.62,0.0,0.01,97.71,100.0
2025-04-11 14:15:00,16.28,65.12,3.78,0.0,0.01,97.41,100.0
2025-04-11 14:30:00,16.78,67.12,3.7,0.0,0.01,97.65,100.0
2025-04-11 14:45:00,16.72,66.88,3.68,0.0,0.01,97.66,100.0
2025-04-11 15:00:00,16.7,66.8,3.68,0.0,0.01,97.66,100.0
2025-04-11 15:15:00,16.76,67.04,3.12,0.0,0.01,98.31,100.0
2025-04-11 15:30:00,16.9,67.6,3.6,0.0,0.01,97.81,100.0
2025-04-11 15:45:00,16.42,65.68,3.92,0.0,0.01,97.27,100.0
2025-04-11 16:00:00,16.86,67.44,4.02,0.0,0.01,97.27,100.0
2025-04-11 16:15:00,17.0,68.0,4.0,0.0,0.01,97.34,100.0
2025-04-11 16:30:00,17.34,69.36,4.08,0.0,0.01,97.34,100.0
2025-04-11 16:45:00,21.06,84.24,5.76,0.0,0.01,96.46,100.0
2025-04-11 17:00:00,17.88,71.52,4.36,0.0,0.01,97.15,100.0
2025-04-11 17:15:00,16.1,64.4,3.68,0.0,0.01,97.49,100.0
2025-04-11 17:30:00,12.52,50.08,3.52,0.0,0.01,96.27,100.0
2025-04-11 17:45:00,12.18,48.72,3.38,0.0,0.01,96.36,100.0
2025-04-11 18:00:00,2.8,11.2,0.62,0.0,0.0,97.64,100.0
2025-04-11 18:15:00,0.74,2.96,0.0,0.0,0.0,100.0,100.0
2025-04-11 18:30:00,0.68,2.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 18:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 19:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 19:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 19:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 19:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-11 20:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 20:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 20:30:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-11 20:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-11 21:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-11 21:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 21:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-11 21:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-11 22:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 22:15:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-11 22:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 22:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 23:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-11 23:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 23:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-11 23:45:00,0.7,2.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 00:00:00,0.46,1.84,0.0,0.0,0.0,100.0,100.0
2025-04-12 00:15:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-12 00:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 00:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 01:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 01:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 01:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 01:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 02:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 02:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 02:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 02:45:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 03:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 03:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 03:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 03:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 04:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 04:15:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-12 04:30:00,0.42,1.68,0.0,0.0,0.0,100.0,100.0
2025-04-12 04:45:00,0.68,2.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 05:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 05:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 05:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2025-04-12 05:45:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-12 06:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 06:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 06:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 06:45:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 07:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 07:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 07:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 07:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 08:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 08:15:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-12 08:30:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 08:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 09:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-12 09:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 09:30:00,0.86,3.44,0.0,0.0,0.0,100.0,100.0
2025-04-12 09:45:00,1.5,6.0,0.0,0.0,0.0,100.0,100.0
2025-04-12 10:00:00,1.04,4.16,0.0,0.0,0.0,100.0,100.0
2025-04-12 10:15:00,0.98,3.92,0.0,0.0,0.0,100.0,100.0
2025-04-12 10:30:00,0.94,3.76,0.0,0.0,0.0,100.0,100.0
2025-04-12 10:45:00,0.94,3.76,0.0,0.0,0.0,100.0,100.0
2025-04-12 11:00:00,0.94,3.76,0.0,0.0,0.0,100.0,100.0
2025-04-12 11:15:00,1.02,4.08,0.0,0.0,0.0,100.0,100.0
2025-04-12 11:30:00,1.08,4.32,0.0,0.0,0.0,100.0,100.0
2025-04-12 11:45:00,1.08,4.32,0.0,0.02,0.0,100.0,99.98
2025-04-12 12:00:00,1.04,4.16,0.0,0.0,0.0,100.0,100.0
2025-04-12 12:15:00,0.52,2.08,0.0,0.0,0.0,100.0,100.0
2025-04-12 12:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 12:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 13:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 13:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 13:30:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2025-04-12 13:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 14:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 14:15:00,0.32,1.28,0.0,0.0,0.0,100.0,100.0
2025-04-12 14:30:00,0.72,2.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 14:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 15:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 15:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 15:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 15:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 16:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 16:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 16:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 16:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 17:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 17:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 17:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 17:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 18:00:00,0.68,2.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 18:15:00,0.46,1.84,0.0,0.0,0.0,100.0,100.0
2025-04-12 18:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 18:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 19:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 19:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 19:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 19:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 20:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 20:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 20:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 20:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 21:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 21:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-12 21:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 21:45:00,0.4,1.6,0.0,0.0,0.0,100.0,100.0
2025-04-12 22:00:00,0.68,2.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 22:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 22:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-12 22:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 23:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-12 23:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 23:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-12 23:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 00:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 00:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 00:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 00:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 01:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 01:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 01:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 01:45:00,0.52,2.08,0.0,0.0,0.0,100.0,100.0
2025-04-13 02:00:00,0.64,2.56,0.0,0.0,0.0,100.0,100.0
2025-04-13 02:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 02:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 02:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 03:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 03:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 03:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 03:45:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 04:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 04:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 04:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 04:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 05:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 05:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 05:30:00,0.42,1.68,0.0,0.0,0.0,100.0,100.0
2025-04-13 05:45:00,0.72,2.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 06:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 06:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 06:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 06:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 07:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 07:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 07:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 07:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 08:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 08:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 08:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 08:45:00,0.1,0.4,0.0,0.0,0.0,100.0,100.0
2025-04-13 09:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 09:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 09:30:00,0.48,1.92,0.0,0.0,0.0,100.0,100.0
2025-04-13 09:45:00,0.56,2.24,0.0,0.0,0.0,100.0,100.0
2025-04-13 10:00:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 10:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 10:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 10:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 11:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 11:15:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-13 11:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 11:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 12:00:00,0.26,1.04,0.0,0.0,0.0,100.0,100.0
2025-04-13 12:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 12:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 12:45:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 13:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 13:15:00,0.72,2.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 13:30:00,0.34,1.36,0.0,0.0,0.0,100.0,100.0
2025-04-13 13:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 14:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 14:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 14:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 14:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 15:00:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-13 15:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 15:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 15:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 16:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 16:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 16:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 16:45:00,0.16,0.64,0.0,0.0,0.0,100.0,100.0
2025-04-13 17:00:00,0.64,2.56,0.0,0.0,0.0,100.0,100.0
2025-04-13 17:15:00,0.46,1.84,0.0,0.0,0.0,100.0,100.0
2025-04-13 17:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 17:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 18:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 18:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-13 18:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 18:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 19:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 19:15:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 19:30:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 19:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 20:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 20:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 20:30:00,0.4,1.6,0.0,0.0,0.0,100.0,100.0
2025-04-13 20:45:00,0.7,2.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 21:00:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 21:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 21:30:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-13 21:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 22:00:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-13 22:15:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-13 22:30:00,3.1,12.4,0.0,0.0,0.0,100.0,100.0
2025-04-13 22:45:00,3.32,13.28,0.0,0.0,0.0,100.0,100.0
2025-04-13 23:00:00,3.28,13.12,0.0,0.0,0.0,100.0,100.0
2025-04-13 23:15:00,3.26,13.04,0.0,0.0,0.0,100.0,100.0
2025-04-13 23:30:00,3.28,13.12,0.0,0.0,0.0,100.0,100.0
2025-04-13 23:45:00,3.3,13.2,0.0,0.0,0.0,100.0,100.0
2025-04-14 00:00:00,3.26,13.04,0.0,0.0,0.0,100.0,100.0
2025-04-14 00:15:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2025-04-14 00:30:00,3.66,14.64,0.0,0.0,0.0,100.0,100.0
2025-04-14 00:45:00,3.3,13.2,0.0,0.0,0.0,100.0,100.0
2025-04-14 01:00:00,3.3,13.2,0.0,0.0,0.0,100.0,100.0
2025-04-14 01:15:00,3.26,13.04,0.0,0.0,0.0,100.0,100.0
2025-04-14 01:30:00,3.34,13.36,0.0,0.0,0.0,100.0,100.0
2025-04-14 01:45:00,3.28,13.12,0.0,0.0,0.0,100.0,100.0
2025-04-14 02:00:00,3.34,13.36,0.0,0.0,0.0,100.0,100.0
2025-04-14 02:15:00,3.32,13.28,0.0,0.0,0.0,100.0,100.0
2025-04-14 02:30:00,3.34,13.36,0.0,0.0,0.0,100.0,100.0
2025-04-14 02:45:00,3.32,13.28,0.0,0.0,0.0,100.0,100.0
2025-04-14 03:00:00,3.3,13.2,0.0,0.0,0.0,100.0,100.0
2025-04-14 03:15:00,3.3,13.2,0.0,0.0,0.0,100.0,100.0
2025-04-14 03:30:00,3.34,13.36,0.0,0.0,0.0,100.0,100.0
2025-04-14 03:45:00,7.64,30.56,0.0,0.0,0.0,100.0,100.0
2025-04-14 04:00:00,9.78,39.12,0.0,0.0,0.0,100.0,100.0
2025-04-14 04:15:00,10.06,40.24,0.0,0.0,0.0,100.0,100.0
2025-04-14 04:30:00,9.62,38.48,0.0,0.0,0.0,100.0,100.0
2025-04-14 04:45:00,9.56,38.24,0.0,0.0,0.0,100.0,100.0
2025-04-14 05:00:00,9.54,38.16,0.0,0.0,0.0,100.0,100.0
2025-04-14 05:15:00,9.54,38.16,0.0,0.0,0.0,100.0,100.0
2025-04-14 05:30:00,9.5,38.0,0.0,0.0,0.0,100.0,100.0
2025-04-14 05:45:00,9.52,38.08,0.0,0.0,0.0,100.0,100.0
2025-04-14 06:00:00,12.1,48.4,0.76,0.0,0.01,99.8,100.0
2025-04-14 06:15:00,11.7,46.8,0.6,0.0,0.01,99.87,100.0
2025-04-14 06:30:00,10.2,40.8,0.0,0.0,0.0,100.0,100.0
2025-04-14 06:45:00,10.22,40.88,0.0,0.0,0.0,100.0,100.0
2025-04-14 07:00:00,10.52,42.08,0.0,0.0,0.0,100.0,100.0
2025-04-14 07:15:00,11.92,47.68,0.74,0.0,0.01,99.81,100.0
2025-04-14 07:30:00,15.58,62.32,1.08,0.52,0.01,99.76,99.94
2025-04-14 07:45:00,8.7,34.8,0.32,0.22,0.0,99.93,99.97
2025-04-14 08:00:00,11.52,46.08,1.1,0.0,0.01,99.55,100.0
2025-04-14 08:15:00,26.72,106.88,5.24,0.0,0.01,98.13,100.0
2025-04-14 08:30:00,26.12,104.48,5.2,0.0,0.01,98.08,100.0
2025-04-14 08:45:00,26.62,106.48,5.46,0.0,0.01,97.96,100.0
2025-04-14 09:00:00,18.66,74.64,3.76,0.0,0.01,98.03,100.0
2025-04-14 09:15:00,17.98,71.92,3.46,0.0,0.01,98.2,100.0
2025-04-14 09:30:00,18.46,73.84,3.56,0.0,0.01,98.19,100.0
2025-04-14 09:45:00,17.86,71.44,3.74,0.0,0.01,97.88,100.0
2025-04-14 10:00:00,17.36,69.44,3.48,0.0,0.01,98.05,100.0
2025-04-14 10:15:00,17.54,70.16,3.1,0.0,0.01,98.47,100.0
2025-04-14 10:30:00,17.5,70.0,3.72,0.0,0.01,97.81,100.0
2025-04-14 10:45:00,17.38,69.52,3.4,0.0,0.01,98.14,100.0
2025-04-14 11:00:00,17.66,70.64,3.34,0.0,0.01,98.26,100.0
2025-04-14 11:15:00,19.7,78.8,4.38,0.0,0.01,97.62,100.0
2025-04-14 11:30:00,24.96,99.84,5.48,0.0,0.01,97.67,100.0
2025-04-14 11:45:00,25.1,100.4,5.5,0.0,0.01,97.68,100.0
2025-04-14 12:00:00,25.64,102.56,5.48,0.0,0.01,97.79,100.0
2025-04-14 12:15:00,10.8,43.2,1.38,0.0,0.0,99.19,100.0
2025-04-14 12:30:00,6.46,25.84,0.18,0.0,0.0,99.96,100.0
2025-04-14 12:45:00,6.6,26.4,0.18,0.0,0.0,99.96,100.0
2025-04-14 13:00:00,9.74,38.96,1.12,0.0,0.0,99.35,100.0
2025-04-14 13:15:00,27.32,109.28,5.64,0.0,0.01,97.93,100.0
2025-04-14 13:30:00,25.12,100.48,5.84,0.0,0.01,97.4,100.0
2025-04-14 13:45:00,24.64,98.56,5.8,0.0,0.01,97.34,100.0
2025-04-14 14:00:00,25.72,102.88,5.9,0.0,0.01,97.47,100.0
2025-04-14 14:15:00,22.56,90.24,5.72,0.0,0.01,96.93,100.0
2025-04-14 14:30:00,26.14,104.56,5.92,0.0,0.01,97.53,100.0
2025-04-14 14:45:00,27.04,108.16,5.74,0.0,0.01,97.82,100.0
2025-04-14 15:00:00,28.56,114.24,5.76,0.0,0.01,98.03,100.0
2025-04-14 15:15:00,28.42,113.68,5.28,0.0,0.01,98.32,100.0
2025-04-14 15:30:00,26.88,107.52,5.58,0.0,0.01,97.91,100.0
2025-04-14 15:45:00,27.3,109.2,5.52,0.0,0.01,98.02,100.0
2025-04-14 16:00:00,27.8,111.2,5.54,0.0,0.01,98.07,100.0
2025-04-14 16:15:00,30.08,120.32,5.72,0.0,0.01,98.24,100.0
2025-04-14 16:30:00,29.72,118.88,5.9,0.0,0.01,98.09,100.0
2025-04-14 16:45:00,28.7,114.8,6.02,0.0,0.01,97.87,100.0
2025-04-14 17:00:00,30.38,121.52,6.58,0.0,0.01,97.73,100.0
2025-04-14 17:15:00,18.62,74.48,4.58,0.0,0.01,97.11,100.0
2025-04-14 17:30:00,16.26,65.04,3.92,0.0,0.01,97.21,100.0
2025-04-14 17:45:00,7.98,31.92,2.12,0.0,0.0,96.65,100.0
2025-04-14 18:00:00,0.68,2.72,0.06,0.0,0.0,99.61,100.0
2025-04-14 18:15:00,0.76,3.04,0.0,0.0,0.0,100.0,100.0
2025-04-14 18:30:00,0.6,2.4,0.0,0.0,0.0,100.0,100.0
2025-04-14 18:45:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-14 19:00:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-14 19:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-14 19:30:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-14 19:45:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-14 20:00:00,0.2,0.8,0.0,0.0,0.0,100.0,100.0
2025-04-14 20:15:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-14 20:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
2025-04-14 20:45:00,0.18,0.72,0.0,0.0,0.0,100.0,100.0
2025-04-14 21:00:00,0.14,0.56,0.0,0.0,0.0,100.0,100.0
2025-04-14 21:15:00,0.24,0.96,0.0,0.0,0.0,100.0,100.0
2025-04-14 21:30:00,0.22,0.88,0.0,0.0,0.0,100.0,100.0
