max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive,usage_kWh
1.4964068402258808,1.577974469429705,0.0,0.0,0.6304505707789579,0.0,1.5869869917484716
1.5093300703037937,1.1737306694020189,0.0,0.0,0.9570301137789035,0.0,1.6036365199966032
1.3060210912039096,1.0612501399282885,0.0,0.0,0.8280563483296026,0.0,1.3437212723696226
0.7470361850307492,0.8005131795528267,0.0,0.0,0.16148802521176628,0.0,0.6575977520756106
1.1605914515436155,1.118450791003023,0.0,0.0,0.5688730196834431,0.0,1.1607524861359213
1.1748701684412433,1.3916335686864527,0.0,0.0,0.2396530268109702,0.0,1.178595758028329
1.2580672471135084,1.2570144285767204,0.0,0.0,0.5782311855538169,0.0,1.2830948007490375
1.2185912283670985,0.8005131795528267,0.0,0.0,0.9283354673645234,0.0,1.2333999815501564
0.6133682250877162,1.02764905546962,0.0,0.0,-0.7900031633186281,0.0,0.5016202515007507
1.289641285837981,1.212109936224574,0.0,0.0,0.6740354544939898,0.0,1.3229815654566803
1.0145558916776396,0.6897046674196814,0.0,0.0,0.7943698678674989,0.0,0.9799198053096744
0.6701837122010647,0.3685577060405893,0.0,0.0,0.6582960577671383,0.0,0.5674651712844095
1.113754884895018,0.6581433943693794,0.0,0.0,0.9283354673645234,0.0,1.1024202432773955
0.9024895996299359,0.7510681424370445,0.0,0.0,0.5632532549144301,0.0,0.8433794412404292
0.9466174061715674,1.3916335686864527,0.0,0.0,-0.4179304267023325,0.0,0.8968981763545971
1.1313068736416743,1.64348168486199,0.0,0.0,-0.323986359504468,0.0,1.124244438341965
0.9856706495697073,1.4648187724286996,0.0,0.0,-0.442103000531959,0.0,0.9445313601168387
0.9557874491951962,1.4119179648047193,0.0,0.0,-0.4305337731632612,0.0,0.9080605332629844
0.7274644763070802,1.069544343828671,0.0,0.0,-0.45579571031365534,0.0,0.6345312091281529
0.599709531455807,0.895159695642159,0.0,0.0,-0.49488636807309133,0.0,0.4858947081553571
0.6042864343259771,0.8859361645596243,0.0,0.0,-0.45579571031365534,0.0,0.4911596310092292
0.547697370587813,0.8485164630761273,0.0,0.0,-0.5714649741493097,0.0,0.4263924159165945
0.39338796302688794,0.6581433943693794,0.0,0.0,-0.6562764566194789,0.0,0.25360902815842873
0.2749614699160535,0.536949193317894,0.0,0.0,-0.7856216357760611,0.0,0.12511340817699607
0.28821893438067225,0.5254760040850049,0.0,0.0,-0.6952023694400528,0.0,0.13931004119409374
0.30127627851660116,0.5596584635955092,0.0,0.0,-0.7441074830132232,0.0,0.15333965112336784
0.12191063509608625,0.29076074580340067,0.0,0.0,-0.650883912372219,0.0,-0.03514373191076143
0.047005272638937085,0.16670573431501431,0.0,0.0,-0.5533226589294332,0.0,-0.11101757080943671
-0.18038317462448789,0.01693016327502627,0.0,0.0,-1.0209573699374317,0.0,-0.33017874291593313
-0.27593207938342545,0.001175057474610683,0.0,0.0,-1.466620080257074,0.0,-0.4169444976762447
-0.4273550000566556,-0.18287786530511924,0.0,0.0,-1.428788160262865,0.0,-0.547597762646334
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0654021496051216,-0.8504339942658691,0.0,0.0,-0.7713969849929788,0.0,-1.00014030890259
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.1307186459150425,-0.8772052506600332,0.0,0.0,-0.9648737356581796,0.0,-1.0374090635810242
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0974440580587603,-0.8504339942658691,0.0,0.0,-1.0108354334519625,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.8504339942658691,0.0,0.0,-1.0108354334519625,0.0,-1.0186290992444604
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0974440580587603,-0.8504339942658691,0.0,0.0,-1.0108354334519625,0.0,-1.0186290992444604
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0345048428724675,-0.8240910963994724,0.0,0.0,-0.8240354902464552,0.0,-0.9819338012201847
-1.0046731754792906,-0.8504339942658691,0.0,0.0,-0.3854565528054457,0.0,-0.9640010860058267
-1.0345048428724675,-0.7981630646036056,0.0,0.0,-1.086473395494784,0.0,-0.9819338012201847
-1.0345048428724675,-0.8504339942658691,0.0,0.0,-0.5650574566866101,0.0,-0.9819338012201847
-1.0046731754792906,-0.7981630646036056,0.0,0.0,-0.8703585175689417,0.0,-0.9640010860058267
-1.0974440580587603,-0.8504339942658691,0.0,0.0,-1.0108354334519625,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.8504339942658691,0.0,0.0,-0.7713969849929788,0.0,-1.00014030890259
-0.4425314002776814,-0.7475007291017312,0.0,0.0,0.8116847225738621,0.0,-0.5602169607147521
-0.3552271880474488,-0.9044190271461467,0.0,0.0,1.1753698787093902,0.0,-0.48643035062666057
-0.16914882679402835,-0.45149007264958835,0.0,0.0,0.5660635938439617,0.0,-0.3197638025718705
-0.044618134242431426,-0.2368628981853969,0.0,0.0,0.32097285268132403,0.0,-0.2014019584106832
0.3393058145474264,0.06331058220937417,0.0,0.0,0.5322790925278199,0.0,0.19446452262782304
1.0801822411741546,1.8308994074889513,0.0,0.0,-0.9470035264143489,0.0,1.06079846097083
0.931114614464817,1.8099259265046304,0.0,0.0,-1.5859230823225012,0.0,0.8780588731734792
0.9588226545001478,1.772566878044485,0.0,0.0,-1.337260414015984,0.0,0.9117582202236575
1.2708354881429578,1.8972747463224136,0.0,0.0,-0.37291869016377804,0.0,1.299209952603852
1.4849384366957907,2.040946896129015,0.0,0.0,0.014993246827945703,0.0,1.5722254918093703
1.5991063915478567,2.0061870689407697,0.0,0.0,0.25714320015969583,0.0,1.7197342047356692
1.6005505198038366,1.9706775114778854,0.0,0.0,0.3852912481652849,0.0,1.7216077370760194
1.1485097939161573,1.761735286395957,0.0,0.0,-0.513967533050858,0.0,1.1456763929316487
0.961847247177476,1.3362873153961103,0.0,0.0,-0.24852990761157007,0.0,0.9154444769127428
0.595108283243106,0.7610766595335172,0.0,0.0,-0.19211094678104276,0.0,0.4806064374519412
1.2095686420119696,1.118450791003023,0.0,0.0,0.6480964545661276,0.0,1.2220697006919816
1.2297387102697945,1.364193000273238,0.0,0.0,0.39771570760745323,0.0,1.247413105071669
1.2978699578702249,1.204505322278644,0.0,0.0,0.6934387679544819,0.0,1.3333965058007429
1.1677602712283275,1.0191405301130207,0.0,0.0,0.6860521625547494,0.0,1.1697074950964843
1.4339895057643108,1.4842264155349338,0.0,0.0,0.6248706967929635,0.0,1.5068067273748278
1.3300235362699404,1.1502661963363314,0.0,0.0,0.7852428410329558,0.0,1.374169813891879
1.351455620990045,1.2353954590393124,0.0,0.0,-0.5864343388230967,0.0,1.4014140600768328
1.5028925885052815,1.3163385562880954,0.0,0.0,-0.8240354902464552,0.0,1.5953408128768614
1.5077251855680782,1.3934879664708453,0.0,0.0,-0.5065420758146086,0.0,1.6015679972067545
1.5077251855680782,1.4671834349424666,0.0,0.0,-0.4368423418430652,0.0,1.6015679972067545
1.4682866689134504,1.5377210173334044,0.0,0.0,-0.6100101096856566,0.0,1.5508155255311435
1.2252969412066086,1.6053602637209938,0.0,0.0,-1.2675078624449354,0.0,1.2418276002965893
1.5801099793087376,1.6703299842525503,0.0,0.0,-0.22283928196256328,0.0,1.6951065778053869
1.343723434317443,1.7328329196083625,0.0,0.0,-0.8736768205531478,0.0,1.3915789273022852
1.2185912283670985,1.7930495568215086,0.0,0.0,-1.3782107719548593,0.0,1.2333999815501564
1.4426921206579488,1.8511412715158118,0.0,0.0,-0.6897855024958568,0.0,1.5179621229363105
1.2472811644199444,1.9072529343932485,0.0,0.0,-0.47479071423781394,0.0,1.2694971267457686
1.351455620990045,1.9849733696824956,0.0,0.0,-0.28049265515133703,0.0,1.4014140600768328
1.4783161450273692,1.8046405415731754,0.0,0.0,0.3411838733831662,0.0,1.563707576384036
1.3201033286457722,1.614028377154353,0.0,0.0,0.25131707231194944,0.0,1.36157726721278
1.240744362852088,1.4713134395970935,0.0,0.0,0.27459806753843596,0.0,1.2612634708646062
1.1485097939161573,0.593145638205847,0.0,0.0,1.0007850764133783,0.0,1.1456763929316487
1.2875718288116773,1.110399938812815,0.0,0.0,0.7651294065839983,0.0,1.3203635554274713
1.0854328346810984,1.3362873153961103,0.0,0.0,0.1083243602248614,0.0,1.067297131491843
1.1677602712283275,1.4051842294785062,0.0,0.0,0.20261273931084892,0.0,1.1697074950964843
0.5428101676196125,1.110399938812815,0.0,0.0,-1.358296375136058,0.0,0.4208329508853622
0.806846273168439,1.1264624661419338,0.0,0.0,-0.31153724721102066,0.0,0.7285482262785754
0.9527415565255757,1.212109936224574,0.0,0.0,-0.03406046233539172,0.0,0.9043513449246633
0.961847247177476,1.212109936224574,0.0,0.0,-0.00799731311961072,0.0,0.9154444769127428
0.988602966358732,1.3007266242881026,0.0,0.0,-0.09652992001534053,0.0,0.948117838276866
1.2834180027054523,1.619961342105197,0.0,0.0,0.15559706705029033,0.0,1.3151102293575236
1.4339895057643108,1.7993381344386494,0.0,0.0,0.25034566924175183,0.0,1.5068067273748278
1.3872681859675478,1.7779560677735649,0.0,0.0,0.17129737898098674,0.0,1.4470541896631244
1.0507200780712629,1.3362873153961103,0.0,0.0,0.015991451091128296,0.0,1.0244085805661884
0.7774580498253223,1.08600844095226,0.0,0.0,-0.3198346636281806,0.0,0.6936005797887251
0.5428101676196125,0.7907422547783172,0.0,0.0,-0.4410506127231753,0.0,0.4208329508853622
0.4713213849113881,0.679251324416058,0.0,0.0,-0.4158316537745018,0.0,0.3401498035596461
0.4442869151841208,0.6581433943693794,0.0,0.0,-0.46001321773550546,0.0,0.30995823932301736
0.30127627851660116,0.49056877438354596,0.0,0.0,-0.5394747622262327,0.0,0.15333965112336784
0.1058165406387133,0.25043882861718303,0.0,0.0,-0.5864343388230967,0.0,-0.051592311165858835
0.09765579497699481,0.2367757129231228,0.0,0.0,-0.5757392917945386,0.0,-0.05990247085390164
0.09765579497699481,0.25043882861718303,0.0,0.0,-0.6207476553597758,0.0,-0.05990247085390164
-0.15805851303532054,-0.14784684177735394,0.0,0.0,-0.28979433533858123,0.0,-0.30943903600299094
-0.32797981341523685,-0.4307804160376269,0.0,0.0,0.11424760129691997,0.0,-0.46281565639888156
-0.7743426877150069,-0.5591359854580426,0.0,0.0,-1.2906962496861059,0.0,-0.8136971369552338
-0.7305342066041933,-0.5815362764737605,0.0,0.0,-0.8615159301484732,0.0,-0.7827212891721891
-0.7743426877150069,-0.5815362764737605,0.0,0.0,-1.1273896126292318,0.0,-0.8136971369552338
-0.7521611486649523,-0.5591359854580426,0.0,0.0,-1.1456369302322258,0.0,-0.7981086393020375
-0.7743426877150069,-0.5815362764737605,0.0,0.0,-1.1273896126292318,0.0,-0.8136971369552338
-0.8692358300057554,-0.6743155253594844,0.0,0.0,-1.0389812314298954,0.0,-0.8781724653521654
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.1307186459150425,-0.9320901993824413,0.0,0.0,-0.33125662729709143,0.0,-1.0374090635810242
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9320901993824413,0.0,0.0,0.02796092272701422,0.0,-1.00014030890259
-1.1307186459150425,-0.9044190271461467,0.0,0.0,-0.6444172952789291,0.0,-1.0374090635810242
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0345048428724675,-0.9044190271461467,0.0,0.0,-0.06725414770516949,0.0,-0.9819338012201847
-1.0345048428724675,-0.8772052506600332,0.0,0.0,-0.3125739889447973,0.0,-0.9819338012201847
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0345048428724675,-0.8772052506600332,0.0,0.0,-0.3125739889447973,0.0,-0.9819338012201847
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0345048428724675,-0.8772052506600332,0.0,0.0,-0.3125739889447973,0.0,-0.9819338012201847
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.1653245655068738,-0.9320901993824413,0.0,0.0,-0.5650574566866101,0.0,-1.0564895200671789
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.1307186459150425,-0.9044190271461467,0.0,0.0,-0.6444172952789291,0.0,-1.0374090635810242
-1.1307186459150425,-0.9320901993824413,0.0,0.0,-0.33125662729709143,0.0,-1.0374090635810242
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0654021496051216,-0.9044190271461467,0.0,0.0,-0.2289980745450307,0.0,-1.00014030890259
-1.0654021496051216,-0.9320901993824413,0.0,0.0,0.02796092272701422,0.0,-1.00014030890259
-0.4425314002776814,-0.7726370340286806,0.0,0.0,0.8724671452455149,0.0,-0.5602169607147521
-0.34149622316839134,-0.8240910963994724,0.0,0.0,1.0735159844818147,0.0,-0.4745645503442844
-0.27593207938342545,-0.6983509302172047,0.0,0.0,0.9220458000282751,0.0,-0.4169444976762447
0.3393058145474264,0.5022869447927205,0.0,0.0,-0.42843193931230755,0.0,0.19446452262782304
0.5811558416619689,0.6687311864353608,0.0,0.0,-0.03406046233539172,0.0,0.4645994442375652
1.5093300703037937,1.5473144401471104,0.0,0.0,0.6786592417921434,0.0,1.6036365199966032
1.5682090848152024,1.6258730037249005,0.0,0.0,0.6925157872821814,0.0,1.6796943685831927
1.6345054643179366,1.9514211984873135,0.0,0.0,0.4737834462005524,0.0,1.7657114910861378
1.659124655201993,1.902271399602787,0.0,0.0,0.5698092921569122,0.0,1.7977508146789822
1.689596029814389,1.8308994074889513,0.0,0.0,0.6842045248510872,0.0,1.8374758072790256
1.6455339180724198,1.8464560207950413,0.0,0.0,0.6025151240599516,0.0,1.7800575659313769
1.5485139711530176,1.9706775114778854,0.0,0.0,0.27459806753843596,0.0,1.6542167517514492
1.6005505198038366,1.8669721241816077,0.0,0.0,0.5049674771426151,0.0,1.7216077370760194
1.7139828375341553,1.887235715265506,0.0,0.0,0.6694091933915942,0.0,1.8693224766936862
1.4547305423272117,1.7232534946804972,0.0,0.0,0.3958054139025086,0.0,1.5334064121207378
1.4947777764215806,1.64348168486199,0.0,0.0,0.5604420023011286,0.0,1.584889360443595
1.4000972947787338,1.219679586304756,0.0,0.0,0.8135053235744248,0.0,1.4634381993489751
1.3854198249556935,1.036113835001339,0.0,0.0,0.9292336179153435,0.0,1.444695132337229
1.0369891131922058,0.7104143240316428,0.0,0.0,0.8034872710954202,0.0,1.007493359517094
0.915328909538134,0.38117382901752966,0.0,0.0,0.943591353750822,0.0,0.8589171605892326
0.9121369036120232,0.4787666020359274,0.0,0.0,0.8616121032254463,0.0,0.8550516690705761
0.915328909538134,0.22299826020396835,0.0,0.0,1.04963549067146,0.0,0.8589171605892326
0.5229804712338995,0.5254760040850049,0.0,0.0,0.09844326622282411,0.0,0.3983322250611885
0.5078040710128732,0.5139223005849317,0.0,0.0,0.08062879276323665,0.0,0.3811736111978313
0.45520229817895186,0.15232663861741713,0.0,0.0,0.6006495481260179,0.0,0.32212674377997047
0.5128925128879531,0.355844160300096,0.0,0.0,0.38816001603906575,0.0,0.3869206251611234
0.6869403160498583,0.39369401096753864,0.0,0.0,0.6527341293462351,0.0,0.5870148400879858
0.6400551525747022,0.39369401096753864,0.0,0.0,0.5754247990672741,0.0,0.5324625677804545
0.7155053094530553,0.4787666020359274,0.0,0.0,0.5903816796314765,0.0,0.6204740354768179
1.1387214843896747,0.625965249725937,0.0,0.0,0.9722355022478071,0.0,1.1334767664377563
1.1865916570622752,0.5820587546112271,0.0,0.0,1.035452903102029,0.0,1.1932638776404623
0.9342374793164938,0.4787666020359274,0.0,0.0,0.8860168128186323,0.0,0.881850619100489
1.3260690945287759,0.5708967051302207,0.0,0.0,1.1245929001175778,0.0,1.369148740834515
0.9024895996299359,0.5022869447927205,0.0,0.0,0.8298735059322224,0.0,0.8433794412404292
0.9973407439294917,0.6041583614891017,0.0,0.0,0.8498370762696003,0.0,0.9588130049385951
0.7392605585238341,1.0191405301130207,0.0,0.0,-0.29910603229374383,0.0,0.6484246061557124
0.6133682250877162,0.7510681424370445,0.0,0.0,-0.11272460000651796,0.0,0.5016202515007507
0.5904824293080274,0.7409984107882347,0.0,0.0,-0.16149142321252524,0.0,0.4752946108992943
1.0173920667574279,0.7104143240316428,0.0,0.0,0.7788481853147984,0.0,0.9834015686278837
0.7508979442320519,0.6150979099910296,0.0,0.0,0.4681015199725121,0.0,0.6621579988923478
0.532952139285084,0.625965249725937,0.0,0.0,-0.08541364563650794,0.0,0.40963565651006184
0.5811558416619689,0.7206722761702087,0.0,0.0,-0.14622222549548805,0.0,0.4645994442375652
0.806846273168439,1.0019904167844234,0.0,0.0,-0.05215031081650967,0.0,0.7285482262785754
0.9435389950065938,1.2421819319302811,0.0,0.0,-0.11779166397819894,0.0,0.8931540505493627
0.8559891279211251,1.2421819319302811,0.0,0.0,-0.40010707329954015,0.0,0.7873454985745285
0.7848992365662594,1.118450791003023,0.0,0.0,-0.367699941486909,0.0,0.7024339763966934
0.7699522966660668,1.118450791003023,0.0,0.0,-0.420029709164757,0.0,0.6847012617009328
0.7699522966660668,1.118450791003023,0.0,0.0,-0.420029709164757,0.0,0.6847012617009328
0.7234964297875249,1.110399938812815,0.0,0.0,-0.5703967247909498,0.0,0.629863872096325
0.6910792360245624,1.1023095245365508,0.0,0.0,-0.6746363030404993,0.0,0.5918525874503499
0.6992981351400461,1.094179157435207,0.0,0.0,-0.6218221436395336,0.0,0.6014695999698331
0.5128925128879531,0.8673326220760583,0.0,0.0,-0.7615628397765255,0.0,0.3869206251611234
0.5078040710128732,0.8294827714086159,0.0,0.0,-0.6767988501119783,0.0,0.3811736111978313
0.4497618234881787,0.7610766595335172,0.0,0.0,-0.7201637575510246,0.0,0.3160580126704355
0.39338796302688794,0.7409984107882347,0.0,0.0,-0.9013789792511768,0.0,0.25360902815842873
0.3077317758229538,0.7409984107882347,0.0,0.0,-1.3046391891547149,0.0,0.1602930416076946
0.3330825314148977,0.7610766595335172,0.0,0.0,-1.246691348504289,0.0,0.18770811311312777
0.32681415163453303,0.7710247018373445,0.0,0.0,-1.3116190989271541,0.0,0.18091320533078756
0.3077317758229538,0.7510681424370445,0.0,0.0,-1.3384277369229505,0.0,0.1602930416076946
0.28821893438067225,0.7104143240316428,0.0,0.0,-1.296503075785895,0.0,0.13931004119409374
-0.025500613075774045,0.3430316754656642,0.0,0.0,-1.5643267065112052,0.0,-0.18276871853931126
-0.34149622316839134,-0.047015582634062594,0.0,0.0,-1.6184191188070776,0.0,-0.4745645503442844
-0.6110296567431283,-0.3504524852909525,0.0,0.0,-1.6184191188070776,0.0,-0.6943473034340183
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0345048428724675,-0.8772052506600332,0.0,0.0,-0.3125739889447973,0.0,-0.9819338012201847
-1.1653245655068738,-0.9044190271461467,0.0,0.0,-0.91137352217113,0.0,-1.0564895200671789
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.1307186459150425,-0.9320901993824413,0.0,0.0,-0.33125662729709143,0.0,-1.0374090635810242
-1.1307186459150425,-0.9044190271461467,0.0,0.0,-0.6444172952789291,0.0,-1.0374090635810242
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.1307186459150425,-0.9320901993824413,0.0,0.0,-0.33125662729709143,0.0,-1.0374090635810242
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.2013728074410635,-0.9044190271461467,0.0,0.0,-1.2316883047053453,0.0,-1.075880241441084
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.8772052506600332,0.0,0.0,-0.7125591825346468,0.0,-1.0186290992444604
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.0654021496051216,-0.8772052506600332,0.0,0.0,-0.4970044193807385,0.0,-1.00014030890259
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.1307186459150425,-0.9044190271461467,0.0,0.0,-0.6444172952789291,0.0,-1.0374090635810242
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-1.1653245655068738,-0.9320901993824413,0.0,0.0,-0.5650574566866101,0.0,-1.0564895200671789
-1.0974440580587603,-0.9320901993824413,0.0,0.0,-0.13605771930536958,0.0,-1.0186290992444604
-1.0974440580587603,-0.9044190271461467,0.0,0.0,-0.420029709164757,0.0,-1.0186290992444604
-0.7971080179965484,-0.8504339942658691,0.0,0.0,0.4557778564861931,0.0,-0.8294921107736665
0.4497618234881787,0.625965249725937,0.0,0.0,-0.35622976933497896,0.0,0.3160580126704355
0.48190295568870595,0.7104143240316428,0.0,0.0,-0.45790420689084366,0.0,0.3520156038420223
0.4442869151841208,0.5596584635955092,0.0,0.0,-0.2115595426076206,0.0,0.30995823932301736
0.7623808468015029,0.857951422949525,0.0,0.0,0.09745453551221234,0.0,0.6757350308189617
0.9856706495697073,0.7000920582934992,0.0,0.0,0.7468037784040207,0.0,0.9445313601168387
1.0669146095438415,0.8390271227303235,0.0,0.0,0.7210824757064827,0.0,1.044395133706606
0.9121369036120232,0.8485164630761273,0.0,0.0,0.4538803483767091,0.0,0.8550516690705761
1.3060210912039096,0.9671447564624596,0.0,0.0,0.8986440417115371,0.0,1.3437212723696226
1.4461487990815245,0.9671447564624596,0.0,0.0,1.0194696371459673,0.0,1.522395225028024
1.1509396624364194,0.895159695642159,0.0,0.0,0.7797619971434128,0.0,1.1487068979662773
0.9121369036120232,0.9494414031772062,0.0,0.0,0.307472546394494,0.0,0.8550516690705761
1.3300235362699404,1.0612501399282885,0.0,0.0,0.8552736966437455,0.0,1.374169813891879
0.8762247319324569,0.7710247018373445,0.0,0.0,0.49080685753552605,0.0,0.8116831410447237
1.1557790184114587,0.8485164630761273,0.0,0.0,0.8262388087705802,0.0,1.1547449011917297
1.3240850738782428,0.7206722761702087,0.0,0.0,1.058487809647147,0.0,1.366630253965283
0.6573997461648081,0.39369401096753864,0.0,0.0,0.6053127334950554,0.0,0.5525896799838991
1.0425076813470995,0.4787666020359274,0.0,0.0,0.9865220720739427,0.0,1.0142882672994347
0.7508979442320519,0.3171036436697973,0.0,0.0,0.825329895707229,0.0,0.6621579988923478
1.3854198249556935,0.5820587546112271,0.0,0.0,1.1491431542654236,0.0,1.444695132337229
1.2230674744456262,0.5254760040850049,0.0,0.0,1.0876363296000258,0.0,1.2390250065522308
0.8525700221874793,0.355844160300096,0.0,0.0,0.9031493012414951,0.0,0.7832404924922156
0.988602966358732,0.39369401096753864,0.0,0.0,0.9981125545499733,0.0,0.948117838276866
0.6786025876504789,0.2774295313285246,0.0,0.0,0.7761061702544818,0.0,0.5772800669315293
1.103562924584561,0.29076074580340067,0.0,0.0,1.126348803143253,0.0,1.0897675719078468
