datetime,usage_kWh,max_demand_kW,reactive_usage_kWh_kVarh_inductive,reactive_usage_kWh_kVarh_capacitive,CO2_tCO2,usage_kWh_factor_inductive,usage_kWh_factor_capacitive
2025-03-16 21:45:00,0.7,2.8,0.7,0.0,0.0,70.71,100.0
2025-03-16 22:00:00,0.62,2.48,0.6,0.0,0.0,71.86,100.0
2025-03-16 22:15:00,0.62,2.48,0.6,0.0,0.0,71.86,100.0
2025-03-16 22:30:00,0.64,2.56,0.62,0.0,0.0,71.82,100.0
2025-03-16 22:45:00,0.36,1.44,0.32,0.0,0.0,74.74,100.0
2025-03-16 23:00:00,0.38,1.52,0.22,0.0,0.0,86.54,100.0
2025-03-16 23:15:00,0.28,1.12,0.18,0.0,0.0,84.12,100.0
2025-03-16 23:30:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-16 23:45:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-17 00:00:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 00:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 00:30:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2025-03-17 00:45:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2025-03-17 01:00:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-17 01:15:00,0.36,1.44,0.18,0.0,0.0,89.44,100.0
2025-03-17 01:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 01:45:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 02:00:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2025-03-17 02:15:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-17 02:30:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-17 02:45:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-17 03:00:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 03:15:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2025-03-17 03:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 03:45:00,0.38,1.52,0.2,0.0,0.0,88.49,100.0
2025-03-17 04:00:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 04:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-17 04:30:00,0.26,1.04,0.2,0.0,0.0,79.26,100.0
2025-03-17 04:45:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-17 05:00:00,0.32,1.28,0.2,0.0,0.0,84.8,100.0
2025-03-17 05:15:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-17 05:30:00,0.9,3.6,0.3,0.0,0.0,94.87,100.0
2025-03-17 05:45:00,1.82,7.28,0.34,0.0,0.0,98.3,100.0
2025-03-17 06:00:00,1.9,7.6,0.46,0.0,0.0,97.19,100.0
2025-03-17 06:15:00,2.2,8.8,0.54,0.02,0.0,97.12,100.0
2025-03-17 06:30:00,2.9,11.6,0.94,0.3,0.0,95.13,99.47
2025-03-17 06:45:00,3.24,12.96,1.64,0.04,0.0,89.22,99.99
2025-03-17 07:00:00,3.34,13.36,1.86,0.0,0.0,87.37,100.0
2025-03-17 07:15:00,7.36,29.44,4.44,0.0,0.0,85.63,100.0
2025-03-17 07:30:00,13.9,55.6,7.56,0.0,0.01,87.85,100.0
2025-03-17 07:45:00,17.46,69.84,8.22,0.0,0.01,90.47,100.0
2025-03-17 08:00:00,15.12,60.48,7.78,0.0,0.01,88.92,100.0
2025-03-17 08:15:00,14.58,58.32,7.24,0.0,0.01,89.57,100.0
2025-03-17 08:30:00,10.78,43.12,7.24,0.0,0.0,83.01,100.0
2025-03-17 08:45:00,15.88,63.52,7.38,0.0,0.01,90.69,100.0
2025-03-17 09:00:00,12.52,50.08,7.62,0.0,0.01,85.42,100.0
2025-03-17 09:15:00,9.34,37.36,6.92,0.0,0.0,80.35,100.0
2025-03-17 09:30:00,11.08,44.32,6.4,0.0,0.01,86.59,100.0
2025-03-17 09:45:00,9.86,39.44,6.22,0.0,0.0,84.58,100.0
2025-03-17 10:00:00,12.22,48.88,6.18,0.0,0.01,89.24,100.0
2025-03-17 10:15:00,10.42,41.68,5.76,0.0,0.0,87.52,100.0
2025-03-17 10:30:00,9.2,36.8,5.34,0.0,0.0,86.49,100.0
2025-03-17 10:45:00,4.5,18.0,2.68,0.0,0.0,85.92,100.0
2025-03-17 11:00:00,3.66,14.64,2.0,0.0,0.0,87.75,100.0
2025-03-17 11:15:00,9.74,38.96,3.24,0.0,0.0,94.89,100.0
2025-03-17 11:30:00,10.04,40.16,3.88,0.0,0.0,93.28,100.0
2025-03-17 11:45:00,9.46,37.84,3.92,0.0,0.0,92.38,100.0
2025-03-17 12:00:00,2.78,11.12,1.84,0.0,0.0,83.39,100.0
2025-03-17 12:15:00,10.08,40.32,2.36,0.0,0.0,97.37,100.0
2025-03-17 12:30:00,10.88,43.52,2.46,0.0,0.0,97.54,100.0
2025-03-17 12:45:00,8.02,32.08,2.38,0.0,0.0,95.87,100.0
2025-03-17 13:00:00,6.02,24.08,1.46,0.24,0.0,97.18,99.92
2025-03-17 13:15:00,3.02,12.08,1.32,0.2,0.0,91.63,99.78
2025-03-17 13:30:00,4.32,17.28,1.48,0.12,0.0,94.6,99.96
2025-03-17 13:45:00,7.22,28.88,2.16,0.0,0.0,95.8,100.0
2025-03-17 14:00:00,4.28,17.12,1.6,0.02,0.0,93.67,100.0
2025-03-17 14:15:00,4.24,16.96,0.78,0.0,0.0,98.35,100.0
2025-03-17 14:30:00,4.52,18.08,0.66,0.0,0.0,98.95,100.0
2025-03-17 14:45:00,1.94,7.76,0.48,0.0,0.0,97.07,100.0
2025-03-17 15:00:00,1.86,7.44,0.96,0.0,0.0,88.86,100.0
2025-03-17 15:15:00,2.64,10.56,2.1,0.0,0.0,78.26,100.0
2025-03-17 15:30:00,6.16,24.64,1.98,0.0,0.0,95.2,100.0
2025-03-17 15:45:00,6.22,24.88,1.92,0.0,0.0,95.55,100.0
2025-03-17 16:00:00,2.18,8.72,1.36,0.0,0.0,84.84,100.0
2025-03-17 16:15:00,1.66,6.64,0.6,0.0,0.0,94.05,100.0
2025-03-17 16:30:00,1.52,6.08,0.5,0.0,0.0,94.99,100.0
2025-03-17 16:45:00,1.94,7.76,0.52,0.0,0.0,96.59,100.0
2025-03-17 17:00:00,3.08,12.32,1.32,0.0,0.0,91.91,100.0
2025-03-17 17:15:00,1.66,6.64,1.3,0.08,0.0,78.73,99.88
2025-03-17 17:30:00,1.42,5.68,1.38,0.0,0.0,71.71,100.0
2025-03-17 17:45:00,1.4,5.6,1.36,0.0,0.0,71.73,100.0
2025-03-17 18:00:00,1.4,5.6,1.38,0.0,0.0,71.22,100.0
2025-03-17 18:15:00,1.42,5.68,1.38,0.0,0.0,71.71,100.0
2025-03-17 18:30:00,1.54,6.16,1.38,0.0,0.0,74.47,100.0
2025-03-17 18:45:00,1.38,5.52,1.4,0.0,0.0,70.2,100.0
2025-03-17 19:00:00,1.42,5.68,1.4,0.0,0.0,71.21,100.0
2025-03-17 19:15:00,1.5,6.0,1.38,0.0,0.0,73.59,100.0
2025-03-17 19:30:00,1.46,5.84,1.36,0.0,0.0,73.17,100.0
2025-03-17 19:45:00,1.46,5.84,1.38,0.0,0.0,72.67,100.0
2025-03-17 20:00:00,1.44,5.76,1.38,0.0,0.0,72.2,100.0
2025-03-17 20:15:00,1.4,5.6,1.38,0.0,0.0,71.22,100.0
2025-03-17 20:30:00,1.42,5.68,1.4,0.0,0.0,71.21,100.0
2025-03-17 20:45:00,1.42,5.68,1.38,0.0,0.0,71.71,100.0
2025-03-17 21:00:00,1.42,5.68,1.4,0.0,0.0,71.21,100.0
2025-03-17 21:15:00,1.38,5.52,1.38,0.0,0.0,70.71,100.0
2025-03-17 21:30:00,1.4,5.6,1.4,0.0,0.0,70.71,100.0
2025-03-17 21:45:00,1.42,5.68,1.4,0.0,0.0,71.21,100.0
2025-03-17 22:00:00,1.42,5.68,1.38,0.0,0.0,71.71,100.0
2025-03-17 22:15:00,1.48,5.92,1.36,0.0,0.0,73.63,100.0
2025-03-17 22:30:00,0.54,2.16,0.52,0.0,0.0,72.03,100.0
2025-03-17 22:45:00,0.54,2.16,0.52,0.0,0.0,72.03,100.0
2025-03-17 23:00:00,0.34,1.36,0.26,0.0,0.0,79.44,100.0
2025-03-17 23:15:00,0.22,0.88,0.16,0.02,0.0,80.87,99.59
2025-03-17 23:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-17 23:45:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 00:00:00,0.24,0.96,0.14,0.0,0.0,86.38,100.0
2025-03-18 00:15:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 00:30:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 00:45:00,0.34,1.36,0.16,0.0,0.0,90.48,100.0
2025-03-18 01:00:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 01:15:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 01:30:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2025-03-18 01:45:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 02:00:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 02:15:00,0.2,0.8,0.14,0.0,0.0,81.92,100.0
2025-03-18 02:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 02:45:00,0.26,1.04,0.18,0.0,0.0,82.22,100.0
2025-03-18 03:00:00,0.32,1.28,0.16,0.0,0.0,89.44,100.0
2025-03-18 03:15:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 03:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 03:45:00,0.26,1.04,0.16,0.0,0.0,85.17,100.0
2025-03-18 04:00:00,0.62,2.48,0.28,0.02,0.0,91.14,99.95
2025-03-18 04:15:00,0.52,2.08,0.18,0.06,0.0,94.5,99.34
2025-03-18 04:30:00,0.28,1.12,0.18,0.0,0.0,84.12,100.0
2025-03-18 04:45:00,0.2,0.8,0.14,0.02,0.0,81.92,99.5
2025-03-18 05:00:00,0.24,0.96,0.16,0.0,0.0,83.21,100.0
2025-03-18 05:15:00,0.26,1.04,0.14,0.02,0.0,88.05,99.71
2025-03-18 05:30:00,0.22,0.88,0.16,0.0,0.0,80.87,100.0
2025-03-18 05:45:00,0.68,2.72,0.14,0.12,0.0,97.95,98.48
2025-03-18 06:00:00,1.14,4.56,0.22,0.2,0.0,98.19,98.5
2025-03-18 06:15:00,2.66,10.64,1.5,0.0,0.0,87.11,100.0
2025-03-18 06:30:00,2.46,9.84,0.72,0.1,0.0,95.97,99.92
2025-03-18 06:45:00,3.56,14.24,0.92,0.0,0.0,96.82,100.0
2025-03-18 07:00:00,6.44,25.76,1.86,0.0,0.0,96.07,100.0
2025-03-18 07:15:00,6.18,24.72,1.78,0.0,0.0,96.09,100.0
2025-03-18 07:30:00,7.02,28.08,1.82,0.02,0.0,96.8,100.0
2025-03-18 07:45:00,5.3,21.2,1.56,0.16,0.0,95.93,99.95
2025-03-18 08:00:00,3.9,15.6,1.38,0.2,0.0,94.27,99.87
2025-03-18 08:15:00,5.84,23.36,1.76,0.0,0.0,95.75,100.0
2025-03-18 08:30:00,6.6,26.4,1.84,0.0,0.0,96.33,100.0
2025-03-18 08:45:00,6.16,24.64,1.96,0.0,0.0,95.29,100.0
2025-03-18 09:00:00,5.94,23.76,1.68,0.0,0.0,96.23,100.0
2025-03-18 09:15:00,7.04,28.16,1.8,0.0,0.0,96.88,100.0
2025-03-18 09:30:00,3.28,13.12,1.26,0.0,0.0,93.35,100.0
2025-03-18 09:45:00,3.7,14.8,0.76,0.0,0.0,97.95,100.0
2025-03-18 10:00:00,6.14,24.56,0.82,0.06,0.0,99.12,100.0
2025-03-18 10:15:00,4.3,17.2,0.58,0.06,0.0,99.1,99.99
2025-03-18 10:30:00,5.92,23.68,0.84,0.04,0.0,99.01,100.0
2025-03-18 10:45:00,8.14,32.56,1.22,0.5,0.0,98.9,99.81
2025-03-18 11:00:00,5.12,20.48,1.36,0.32,0.0,96.65,99.81
2025-03-18 11:15:00,6.74,26.96,1.52,0.42,0.0,97.55,99.81
2025-03-18 11:30:00,6.18,24.72,1.28,0.4,0.0,97.92,99.79
2025-03-18 11:45:00,7.84,31.36,1.56,0.54,0.0,98.08,99.76
2025-03-18 12:00:00,9.28,37.12,2.24,0.8,0.0,97.21,99.63
2025-03-18 12:15:00,7.68,30.72,3.22,0.02,0.0,92.22,100.0
2025-03-18 12:30:00,9.14,36.56,4.2,0.0,0.0,90.87,100.0
2025-03-18 12:45:00,8.92,35.68,4.16,0.0,0.0,90.63,100.0
2025-03-18 13:00:00,7.48,29.92,3.64,0.0,0.0,89.92,100.0
2025-03-18 13:15:00,10.94,43.76,4.3,0.0,0.0,93.07,100.0
2025-03-18 13:30:00,11.06,44.24,3.58,0.0,0.01,95.14,100.0
2025-03-18 13:45:00,7.02,28.08,2.3,0.0,0.0,95.03,100.0
2025-03-18 14:00:00,9.96,39.84,2.78,0.0,0.0,96.32,100.0
2025-03-18 14:15:00,7.64,30.56,2.08,0.0,0.0,96.49,100.0
2025-03-18 14:30:00,5.7,22.8,1.66,0.02,0.0,96.01,100.0
2025-03-18 14:45:00,5.44,21.76,1.3,0.02,0.0,97.26,100.0
2025-03-18 15:00:00,2.6,10.4,0.72,0.02,0.0,96.37,100.0
2025-03-18 15:15:00,2.04,8.16,0.62,0.0,0.0,95.68,100.0
2025-03-18 15:30:00,1.86,7.44,0.44,0.0,0.0,97.31,100.0
2025-03-18 15:45:00,1.88,7.52,0.5,0.0,0.0,96.64,100.0
2025-03-18 16:00:00,4.52,18.08,2.08,0.0,0.0,90.84,100.0
2025-03-18 16:15:00,6.16,24.64,3.42,0.0,0.0,87.43,100.0
2025-03-18 16:30:00,4.88,19.52,3.46,0.0,0.0,81.58,100.0
2025-03-18 16:45:00,4.24,16.96,3.08,0.0,0.0,80.91,100.0
2025-03-18 17:00:00,3.98,15.92,2.96,0.0,0.0,80.24,100.0
2025-03-18 17:15:00,3.94,15.76,2.94,0.0,0.0,80.15,100.0
2025-03-18 17:30:00,3.7,14.8,2.8,0.0,0.0,79.74,100.0
2025-03-18 17:45:00,3.48,13.92,2.7,0.0,0.0,79.01,100.0
2025-03-18 18:00:00,2.56,10.24,2.24,0.0,0.0,75.26,100.0
2025-03-18 18:15:00,2.14,8.56,1.9,0.0,0.0,74.78,100.0
2025-03-18 18:30:00,2.14,8.56,1.92,0.0,0.0,74.43,100.0
2025-03-18 18:45:00,2.14,8.56,1.9,0.0,0.0,74.78,100.0
2025-03-18 19:00:00,2.14,8.56,1.9,0.0,0.0,74.78,100.0
2025-03-18 19:15:00,2.1,8.4,1.9,0.0,0.0,74.15,100.0
2025-03-18 19:30:00,2.12,8.48,1.9,0.0,0.0,74.47,100.0
2025-03-18 19:45:00,2.1,8.4,1.9,0.0,0.0,74.15,100.0
2025-03-18 20:00:00,2.12,8.48,1.9,0.0,0.0,74.47,100.0
2025-03-18 20:15:00,2.08,8.32,1.88,0.0,0.0,74.19,100.0
2025-03-18 20:30:00,1.96,7.84,1.82,0.0,0.0,73.28,100.0
2025-03-18 20:45:00,1.84,7.36,1.72,0.0,0.0,73.05,100.0
2025-03-18 21:00:00,1.52,6.08,1.34,0.0,0.0,75.01,100.0
2025-03-18 21:15:00,0.74,2.96,0.66,0.0,0.0,74.63,100.0
2025-03-18 21:30:00,0.68,2.72,0.62,0.0,0.0,73.9,100.0
2025-03-18 21:45:00,0.66,2.64,0.6,0.0,0.0,73.99,100.0
2025-03-18 22:00:00,0.58,2.32,0.54,0.0,0.0,73.19,100.0
2025-03-18 22:15:00,0.54,2.16,0.5,0.0,0.0,73.38,100.0
2025-03-18 22:30:00,0.54,2.16,0.5,0.0,0.0,73.38,100.0
2025-03-18 22:45:00,0.66,2.64,0.48,0.0,0.0,80.87,100.0
2025-03-18 23:00:00,0.38,1.52,0.3,0.0,0.0,78.49,100.0
2025-03-18 23:15:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-18 23:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-18 23:45:00,0.32,1.28,0.2,0.0,0.0,84.8,100.0
2025-03-19 00:00:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 00:15:00,0.28,1.12,0.18,0.0,0.0,84.12,100.0
2025-03-19 00:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 00:45:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 01:00:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-19 01:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 01:30:00,0.38,1.52,0.18,0.0,0.0,90.37,100.0
2025-03-19 01:45:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-19 02:00:00,0.32,1.28,0.2,0.0,0.0,84.8,100.0
2025-03-19 02:15:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-19 02:30:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-19 02:45:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 03:00:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 03:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 03:30:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 03:45:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 04:00:00,0.4,1.6,0.2,0.0,0.0,89.44,100.0
2025-03-19 04:15:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 04:30:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 04:45:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 05:00:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-19 05:15:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-19 05:30:00,0.32,1.28,0.2,0.0,0.0,84.8,100.0
2025-03-19 05:45:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-19 06:00:00,0.4,1.6,0.18,0.02,0.0,91.19,99.88
2025-03-19 06:15:00,2.26,9.04,0.74,0.02,0.0,95.04,100.0
2025-03-19 06:30:00,3.7,14.8,1.7,0.0,0.0,90.87,100.0
2025-03-19 06:45:00,4.02,16.08,2.3,0.0,0.0,86.8,100.0
2025-03-19 07:00:00,3.42,13.68,1.66,0.0,0.0,89.96,100.0
2025-03-19 07:15:00,4.42,17.68,2.42,0.0,0.0,87.71,100.0
2025-03-19 07:30:00,8.42,33.68,3.16,0.0,0.0,93.62,100.0
2025-03-19 07:45:00,7.46,29.84,3.34,0.0,0.0,91.27,100.0
2025-03-19 08:00:00,9.58,38.32,3.44,0.0,0.0,94.12,100.0
2025-03-19 08:15:00,8.34,33.36,3.0,0.0,0.0,94.1,100.0
2025-03-19 08:30:00,7.1,28.4,3.1,0.0,0.0,91.65,100.0
2025-03-19 08:45:00,5.5,22.0,2.84,0.0,0.0,88.85,100.0
2025-03-19 09:00:00,11.0,44.0,3.46,0.0,0.0,95.39,100.0
2025-03-19 09:15:00,10.6,42.4,3.1,0.0,0.0,95.98,100.0
2025-03-19 09:30:00,9.26,37.04,2.5,0.0,0.0,96.54,100.0
2025-03-19 09:45:00,8.34,33.36,2.5,0.0,0.0,95.79,100.0
2025-03-19 10:00:00,7.92,31.68,2.3,0.0,0.0,96.03,100.0
2025-03-19 10:15:00,4.2,16.8,1.24,0.0,0.0,95.91,100.0
2025-03-19 10:30:00,7.26,29.04,1.9,0.0,0.0,96.74,100.0
2025-03-19 10:45:00,7.06,28.24,1.6,0.04,0.0,97.53,100.0
2025-03-19 11:00:00,5.2,20.8,1.66,0.0,0.0,95.26,100.0
2025-03-19 11:15:00,2.7,10.8,1.6,0.04,0.0,86.03,99.99
2025-03-19 11:30:00,4.78,19.12,3.36,0.0,0.0,81.81,100.0
2025-03-19 11:45:00,5.08,20.32,3.46,0.0,0.0,82.65,100.0
2025-03-19 12:00:00,7.4,29.6,4.34,0.0,0.0,86.26,100.0
2025-03-19 12:15:00,10.66,42.64,4.92,0.0,0.0,90.8,100.0
2025-03-19 12:30:00,8.82,35.28,4.8,0.0,0.0,87.84,100.0
2025-03-19 12:45:00,10.54,42.16,4.54,0.0,0.0,91.84,100.0
2025-03-19 13:00:00,7.46,29.84,4.14,0.0,0.0,87.44,100.0
2025-03-19 13:15:00,7.82,31.28,3.52,0.0,0.0,91.19,100.0
2025-03-19 13:30:00,9.84,39.36,3.14,0.0,0.0,95.27,100.0
2025-03-19 13:45:00,8.44,33.76,2.28,0.0,0.0,96.54,100.0
2025-03-19 14:00:00,7.9,31.6,3.14,0.0,0.0,92.93,100.0
2025-03-19 14:15:00,10.66,42.64,3.22,0.0,0.0,95.73,100.0
2025-03-19 14:30:00,11.2,44.8,3.34,0.0,0.01,95.83,100.0
2025-03-19 14:45:00,12.36,49.44,3.38,0.14,0.01,96.46,99.99
2025-03-19 15:00:00,12.36,49.44,3.3,0.02,0.01,96.62,100.0
2025-03-19 15:15:00,15.1,60.4,3.46,0.0,0.01,97.47,100.0
2025-03-19 15:30:00,10.48,41.92,2.96,0.02,0.0,96.24,100.0
2025-03-19 15:45:00,6.5,26.0,2.38,0.08,0.0,93.9,99.99
2025-03-19 16:00:00,10.1,40.4,2.54,0.2,0.0,96.98,99.98
2025-03-19 16:15:00,5.42,21.68,2.4,0.14,0.0,91.44,99.97
2025-03-19 16:30:00,4.8,19.2,2.26,0.44,0.0,90.47,99.58
2025-03-19 16:45:00,6.44,25.76,4.26,0.0,0.0,83.4,100.0
2025-03-19 17:00:00,6.6,26.4,4.64,0.0,0.0,81.81,100.0
2025-03-19 17:15:00,5.86,23.44,4.06,0.0,0.0,82.2,100.0
2025-03-19 17:30:00,5.1,20.4,4.0,0.0,0.0,78.69,100.0
2025-03-19 17:45:00,5.0,20.0,3.94,0.0,0.0,78.54,100.0
2025-03-19 18:00:00,4.9,19.6,3.9,0.0,0.0,78.24,100.0
2025-03-19 18:15:00,4.8,19.2,3.82,0.0,0.0,78.25,100.0
2025-03-19 18:30:00,3.9,15.6,3.36,0.0,0.0,75.76,100.0
2025-03-19 18:45:00,2.88,11.52,2.66,0.0,0.0,73.46,100.0
2025-03-19 19:00:00,2.84,11.36,2.66,0.0,0.0,72.99,100.0
2025-03-19 19:15:00,2.88,11.52,2.68,0.0,0.0,73.21,100.0
2025-03-19 19:30:00,2.58,10.32,2.56,0.0,0.0,70.99,100.0
2025-03-19 19:45:00,2.14,8.56,1.92,0.0,0.0,74.43,100.0
2025-03-19 20:00:00,1.42,5.68,1.34,0.0,0.0,72.73,100.0
2025-03-19 20:15:00,1.38,5.52,1.34,0.0,0.0,71.74,100.0
2025-03-19 20:30:00,1.42,5.68,1.34,0.0,0.0,72.73,100.0
2025-03-19 20:45:00,1.34,5.36,1.3,0.0,0.0,71.77,100.0
2025-03-19 21:00:00,0.96,3.84,0.9,0.0,0.0,72.95,100.0
2025-03-19 21:15:00,1.02,4.08,0.88,0.0,0.0,75.72,100.0
2025-03-19 21:30:00,0.92,3.68,0.86,0.0,0.0,73.05,100.0
2025-03-19 21:45:00,0.74,2.96,0.7,0.0,0.0,72.65,100.0
2025-03-19 22:00:00,0.64,2.56,0.6,0.0,0.0,72.95,100.0
2025-03-19 22:15:00,0.62,2.48,0.6,0.0,0.0,71.86,100.0
2025-03-19 22:30:00,0.56,2.24,0.48,0.0,0.0,75.93,100.0
2025-03-19 22:45:00,0.52,2.08,0.46,0.0,0.0,74.9,100.0
2025-03-19 23:00:00,0.42,1.68,0.34,0.0,0.0,77.72,100.0
2025-03-19 23:15:00,0.46,1.84,0.34,0.0,0.0,80.42,100.0
2025-03-19 23:30:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-19 23:45:00,0.36,1.44,0.28,0.0,0.0,78.94,100.0
2025-03-20 00:00:00,0.34,1.36,0.26,0.0,0.0,79.44,100.0
2025-03-20 00:15:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 00:30:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 00:45:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-20 01:00:00,0.28,1.12,0.24,0.0,0.0,75.93,100.0
2025-03-20 01:15:00,0.4,1.6,0.2,0.0,0.0,89.44,100.0
2025-03-20 01:30:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-20 01:45:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-20 02:00:00,0.38,1.52,0.22,0.0,0.0,86.54,100.0
2025-03-20 02:15:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-20 02:30:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2025-03-20 02:45:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 03:00:00,0.32,1.28,0.24,0.0,0.0,80.0,100.0
2025-03-20 03:15:00,0.28,1.12,0.2,0.0,0.0,81.37,100.0
2025-03-20 03:30:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2025-03-20 03:45:00,0.28,1.12,0.22,0.0,0.0,78.63,100.0
2025-03-20 04:00:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 04:15:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 04:30:00,0.3,1.2,0.2,0.0,0.0,83.21,100.0
2025-03-20 04:45:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2025-03-20 05:00:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 05:15:00,0.3,1.2,0.24,0.0,0.0,78.09,100.0
2025-03-20 05:30:00,0.32,1.28,0.22,0.0,0.0,82.4,100.0
2025-03-20 05:45:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 06:00:00,0.3,1.2,0.22,0.0,0.0,80.64,100.0
2025-03-20 06:15:00,2.52,10.08,0.7,0.02,0.0,96.35,100.0
2025-03-20 06:30:00,3.62,14.48,1.54,0.0,0.0,92.02,100.0
2025-03-20 06:45:00,3.56,14.24,1.88,0.0,0.0,88.43,100.0
2025-03-20 07:00:00,2.72,10.88,1.04,0.0,0.0,93.41,100.0
2025-03-20 07:15:00,3.7,14.8,1.9,0.0,0.0,88.96,100.0
2025-03-20 07:30:00,5.66,22.64,2.68,0.0,0.0,90.38,100.0
2025-03-20 07:45:00,10.18,40.72,3.44,0.0,0.0,94.74,100.0
2025-03-20 08:00:00,10.64,42.56,4.36,0.0,0.0,92.53,100.0
2025-03-20 08:15:00,7.56,30.24,4.02,0.0,0.0,88.29,100.0
2025-03-20 08:30:00,9.0,36.0,3.38,0.0,0.0,93.62,100.0
2025-03-20 08:45:00,8.18,32.72,2.36,0.0,0.0,96.08,100.0
2025-03-20 09:00:00,9.28,37.12,2.46,0.0,0.0,96.66,100.0
2025-03-20 09:15:00,6.1,24.4,3.04,0.0,0.0,89.5,100.0
2025-03-20 09:30:00,6.88,27.52,2.34,0.0,0.0,94.67,100.0
2025-03-20 09:45:00,5.16,20.64,2.82,0.0,0.0,87.75,100.0
2025-03-20 10:00:00,7.72,30.88,2.82,0.0,0.0,93.93,100.0
2025-03-20 10:15:00,8.46,33.84,2.64,0.0,0.0,95.46,100.0
